2025-03-02 23:31:41,522 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:31:41,531 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:03,577 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:03,644 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:03,650 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:03,734 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:03,753 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:03,759 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:05,193 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:05,234 INFO    MainThread:22468 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250302_233205-v4a2ay7r\logs\debug.log
2025-03-02 23:32:05,244 INFO    MainThread:22468 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250302_233205-v4a2ay7r\logs\debug-internal.log
2025-03-02 23:32:05,250 INFO    MainThread:22468 [wandb_init.py:init():761] calling init triggers
2025-03-02 23:32:05,255 INFO    MainThread:22468 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], '_wandb': {}}
2025-03-02 23:32:05,260 INFO    MainThread:22468 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-02 23:32:05,271 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:05,281 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
